id,from_buildingsnapshot_id,to_buildingsnapshot_id
710424,6533065,6631912
710425,6565031,6631912
710426,6631897,6631913
710427,6565030,6631913
710428,6542358,6631914
710429,6565029,6631914
710430,6536435,6631915
710431,6565028,6631915
710432,6541888,6631916
710433,6565027,6631916
710434,6532085,6631917
710435,6565026,6631917
710436,6534614,6631918
710437,6565025,6631918
710438,6542726,6631919
710439,6565024,6631919
710440,6631902,6631920
710441,6565023,6631920
710442,6533153,6631921
710443,6565022,6631921
710444,6631913,6631922
710445,6565020,6631922
710446,6536685,6631923
710447,6565021,6631923
710448,6532014,6631924
710449,6565019,6631924
710450,6540555,6631925
710451,6565018,6631925
710452,6532367,6631926
710453,6565017,6631926
710454,6535479,6631927
710455,6565016,6631927
710456,6532890,6631928
710457,6565015,6631928
710458,6631922,6631929
710459,6565014,6631929
710460,6533668,6631930
710461,6565013,6631930
710462,6538520,6631931
710463,6565012,6631931
710464,6543134,6631932
710465,6565011,6631932
710466,6538459,6631933
710467,6565010,6631933
710468,6531849,6631934
710469,6565009,6631934
710470,6538175,6631935
710471,6565008,6631935
710472,6542217,6631936
710473,6565007,6631936
710474,6537095,6631937
710475,6565006,6631937
710476,6533769,6631938
710477,6565005,6631938
710478,6534006,6631939
710479,6565004,6631939
710480,6531962,6631940
710481,6565003,6631940
710482,6532966,6631941
710483,6565002,6631941
710484,6533720,6631942
710485,6565001,6631942
710486,6532015,6631943
710487,6565000,6631943
710488,6532910,6631944
710489,6564999,6631944
710490,6544260,6631945
710491,6564997,6631945
710492,6532517,6631946
710493,6564996,6631946
710494,6533151,6631947
710495,6564995,6631947
710496,6531981,6631948
710497,6564994,6631948
710498,6535685,6631949
710499,6564993,6631949
710500,6534205,6631950
710501,6564992,6631950
710502,6531896,6631951
710503,6564991,6631951
710504,6533978,6631952
710505,6564990,6631952
710506,6534060,6631953
710507,6564989,6631953
710508,6534748,6631954
710509,6564988,6631954
710510,6531574,6631955
710511,6564987,6631955
710512,6534071,6631956
710513,6564986,6631956
710514,6531913,6631957
710515,6564985,6631957
710516,6532732,6631958
710517,6564984,6631958
710518,6539658,6631959
710519,6564983,6631959
710520,6531905,6631960
710521,6564982,6631960
710522,6537275,6631961
710523,6564981,6631961
710524,6535459,6631962
710525,6564980,6631962
710526,6531994,6631963
710527,6564979,6631963
710528,6531543,6631964
710529,6564977,6631964
710530,6532133,6631965
710531,6564975,6631965
710532,6535453,6631966
710533,6564976,6631966
710534,6541522,6631967
710535,6564974,6631967
710536,6532364,6631968
710537,6564973,6631968
710538,6538447,6631969
710539,6564972,6631969
710540,6534262,6631970
710541,6564971,6631970
710542,6533894,6631971
710543,6564969,6631971
710544,6539462,6631972
710545,6564968,6631972
710546,6630469,6631973
710547,6564966,6631973
710548,6540703,6631974
710549,6564967,6631974
710550,6534154,6631975
710551,6564965,6631975
710552,6535456,6631976
710553,6564963,6631976
710554,6532380,6631977
710555,6564961,6631977
710556,6538593,6631978
710557,6564960,6631978
710558,6537249,6631979
710559,6564959,6631979
710560,6536924,6631980
710561,6564958,6631980
710562,6531130,6631981
710563,6564957,6631981
710564,6531966,6631982
710565,6564956,6631982
710566,6531950,6631983
710567,6564954,6631983
710568,6534416,6631984
710569,6564953,6631984
710570,6541187,6631985
710571,6564952,6631985
710572,6543900,6631986
710573,6564951,6631986
710574,6538673,6631987
710575,6564950,6631987
710576,6531891,6631988
710577,6564948,6631988
710578,6538769,6631989
710579,6564946,6631989
710580,6536475,6631990
710581,6564945,6631990
710582,6533147,6631991
710583,6564944,6631991
710584,6538032,6631992
710585,6564942,6631992
710586,6535509,6631993
710587,6564940,6631993
710588,6532633,6631994
710589,6564939,6631994
710590,6538204,6631995
710591,6564937,6631995
710592,6542543,6631996
710593,6564936,6631996
710594,6543677,6631997
710595,6564935,6631997
710596,6541921,6631998
710597,6564934,6631998
710598,6538020,6631999
710599,6564931,6631999
710600,6544046,6632000
710601,6564932,6632000
710602,6536711,6632001
710603,6564930,6632001
710604,6538083,6632002
710605,6564929,6632002
710606,6531878,6632003
710607,6564928,6632003
710608,6543028,6632004
710609,6564927,6632004
710610,6537022,6632005
710611,6564925,6632005
710612,6541727,6632006
710613,6564923,6632006
710614,6535288,6632007
710615,6564922,6632007
710616,6632002,6632008
710617,6564920,6632008
710618,6537223,6632009
710619,6564919,6632009
710620,6533666,6632010
710621,6564918,6632010
710622,6542944,6632011
710623,6564917,6632011
710624,6535208,6632012
710625,6564916,6632012
710626,6541689,6632013
710627,6564915,6632013
710628,6534113,6632014
710629,6564914,6632014
710630,6537453,6632015
710631,6564913,6632015
710632,6533881,6632016
710633,6564912,6632016
710634,6535185,6632017
710635,6564910,6632017
710636,6534041,6632018
710637,6564909,6632018
710638,6540023,6632019
710639,6564908,6632019
710640,6537438,6632020
710641,6564907,6632020
710642,6536457,6632021
710643,6564906,6632021
710644,6539544,6632022
710645,6564905,6632022
710646,6543015,6632023
710647,6564903,6632023
710648,6537686,6632024
710649,6564900,6632024
710650,6533845,6632025
710651,6564898,6632025
710652,6541798,6632026
710653,6564899,6632026
710654,6539733,6632027
710655,6564897,6632027
710656,6538981,6632028
710657,6564896,6632028
710658,6533787,6632029
710659,6564894,6632029
710660,6537262,6632030
710661,6564895,6632030
710662,6544285,6632031
710663,6564890,6632031
710664,6540457,6632032
710665,6564889,6632032
710666,6534626,6632033
710667,6564887,6632033
710668,6539805,6632034
710669,6564886,6632034
710670,6539683,6632035
710671,6564884,6632035
710672,6537411,6632036
710673,6564883,6632036
710674,6531223,6632037
710675,6564882,6632037
710676,6632008,6632038
710677,6564881,6632038
710678,6533487,6632039
710679,6564878,6632039
710680,6535633,6632040
710681,6564876,6632040
710682,6532358,6632041
710683,6564873,6632041
710684,6537557,6632042
710685,6564870,6632042
710686,6544250,6632043
710687,6564868,6632043
710688,6630665,6632044
710689,6564869,6632044
710690,6535799,6632045
710691,6564867,6632045
710692,6535299,6632046
710693,6564866,6632046
710694,6531089,6632047
710695,6564865,6632047
710696,6537406,6632048
710697,6564863,6632048
710698,6539719,6632049
710699,6564861,6632049
710700,6535559,6632050
710701,6564860,6632050
710702,6534501,6632051
710703,6564859,6632051
710704,6534468,6632052
710705,6564857,6632052
710706,6533105,6632053
710707,6564856,6632053
710708,6539350,6632054
710709,6564855,6632054
710710,6536886,6632055
710711,6564854,6632055
710712,6532673,6632056
710713,6564853,6632056
710714,6537527,6632057
710715,6564852,6632057
710716,6543458,6632058
710717,6564849,6632058
710718,6537034,6632059
710719,6564847,6632059
710720,6537671,6632060
710721,6564845,6632060
710722,6542642,6632061
710723,6564843,6632061
710724,6537718,6632062
710725,6564844,6632062
710726,6533251,6632063
710727,6564837,6632063
710728,6531354,6632064
710729,6564835,6632064
710730,6544359,6632065
710731,6564836,6632065
710732,6543980,6632066
710733,6564831,6632066
710734,6532988,6632067
710735,6564832,6632067
710736,6539114,6632068
710737,6564830,6632068
710738,6535841,6632069
710739,6564829,6632069
710740,6538541,6632070
710741,6564828,6632070
710742,6533908,6632071
710743,6564825,6632071
710744,6535236,6632072
710745,6564823,6632072
710746,6532411,6632073
710747,6564821,6632073
710748,6543996,6632074
710749,6564820,6632074
710750,6544037,6632075
710751,6564819,6632075
710752,6535513,6632076
710753,6564818,6632076
710754,6534277,6632077
710755,6564817,6632077
710756,6533836,6632078
710757,6564816,6632078
710758,6539929,6632079
710759,6564815,6632079
710760,6539394,6632080
710761,6564812,6632080
710762,6532314,6632081
710763,6564811,6632081
710764,6544056,6632082
710765,6564810,6632082
710766,6543940,6632083
710767,6564809,6632083
710768,6632074,6632084
710769,6564808,6632084
710770,6538115,6632085
710771,6564806,6632085
710772,6533846,6632086
710773,6564805,6632086
710774,6536575,6632087
710775,6564804,6632087
710776,6531201,6632088
710777,6564803,6632088
710778,6532293,6632089
710779,6564801,6632089
710780,6538797,6632090
710781,6564800,6632090
710782,6538480,6632091
710783,6564798,6632091
710784,6544342,6632092
710785,6564797,6632092
710786,6537612,6632093
710787,6564796,6632093
710788,6534447,6632094
710789,6564795,6632094
710790,6536544,6632095
710791,6564792,6632095
710792,6535517,6632096
710793,6564790,6632096
710794,6632066,6632097
710795,6564789,6632097
710796,6535939,6632098
710797,6564788,6632098
710798,6531836,6632099
710799,6564787,6632099
710800,6536520,6632100
710801,6564784,6632100
710802,6534216,6632101
710803,6564783,6632101
710804,6543945,6632102
710805,6564780,6632102
710806,6537027,6632103
710807,6564777,6632103
710808,6535415,6632104
710809,6564778,6632104
710810,6537452,6632105
710811,6564776,6632105
710812,6544027,6632106
710813,6564772,6632106
710814,6535354,6632107
710815,6564769,6632107
710816,6534527,6632108
710817,6564766,6632108
710818,6534735,6632109
710819,6564764,6632109
710820,6532489,6632110
710821,6564763,6632110
710822,6543968,6632111
710823,6564760,6632111
710824,6537769,6632112
710825,6564758,6632112
710826,6532878,6632113
710827,6564756,6632113
710828,6534043,6632114
710829,6564753,6632114
710830,6534859,6632115
710831,6564752,6632115
710832,6540528,6632116
710833,6564750,6632116
710834,6533950,6632117
710835,6564749,6632117
710836,6539970,6632118
710837,6564747,6632118
710838,6534636,6632119
710839,6564745,6632119
710840,6532356,6632120
710841,6564744,6632120
710842,6531077,6632121
710843,6564741,6632121
710844,6538704,6632122
710845,6564739,6632122
710846,6535666,6632123
710847,6564738,6632123
710848,6544299,6632124
710849,6564737,6632124
710850,6536758,6632125
710851,6564735,6632125
710852,6536797,6632126
710853,6564733,6632126
710854,6534570,6632127
710855,6564730,6632127
710856,6538612,6632128
710857,6564728,6632128
710858,6543569,6632129
710859,6564727,6632129
710860,6533714,6632130
710861,6564725,6632130
710862,6534909,6632131
710863,6564723,6632131
710864,6536820,6632132
710865,6564721,6632132
710866,6533993,6632133
710867,6564722,6632133
710868,6535649,6632134
710869,6564718,6632134
710870,6541725,6632135
710871,6564717,6632135
710872,6538658,6632136
710873,6564716,6632136
710874,6629240,6632137
710875,6564715,6632137
710876,6538759,6632138
710877,6564714,6632138
710878,6532758,6632139
710879,6564712,6632139
710880,6531455,6632140
710881,6564710,6632140
710882,6542682,6632141
710883,6564709,6632141
710884,6533527,6632142
710885,6564707,6632142
710886,6537950,6632143
710887,6564706,6632143
710888,6537515,6632144
710889,6564703,6632144
710890,6534456,6632145
710891,6564700,6632145
710892,6543897,6632146
710893,6564699,6632146
710894,6535164,6632147
710895,6564696,6632147
710896,6536901,6632148
710897,6564695,6632148
710898,6544178,6632149
710899,6564694,6632149
710900,6539150,6632150
710901,6564692,6632150
710902,6539250,6632151
710903,6564691,6632151
710904,6535386,6632152
710905,6564690,6632152
710906,6534544,6632153
710907,6564688,6632153
710908,6536888,6632154
710909,6564684,6632154
710910,6539988,6632155
710911,6564683,6632155
710912,6544345,6632156
710913,6564682,6632156
710914,6535291,6632157
710915,6564679,6632157
710916,6538699,6632158
710917,6564678,6632158
710918,6544131,6632159
710919,6564674,6632159
710920,6540543,6632160
710921,6564673,6632160
710922,6531544,6632161
710923,6564671,6632161
710924,6531274,6632162
710925,6564670,6632162
710926,6531140,6632163
710927,6564668,6632163
710928,6533100,6632164
710929,6564667,6632164
710930,6535104,6632165
710931,6564665,6632165
710932,6541184,6632166
710933,6564663,6632166
710934,6535623,6632167
710935,6564661,6632167
710936,6544293,6632168
710937,6564660,6632168
710938,6531930,6632169
710939,6564658,6632169
710940,6536856,6632170
710941,6564659,6632170
710942,6538967,6632171
710943,6564657,6632171
710944,6538580,6632172
710945,6564655,6632172
710946,6540053,6632173
710947,6564651,6632173
710948,6535502,6632174
710949,6564650,6632174
710950,6542596,6632175
710951,6564649,6632175
710952,6537839,6632176
710953,6564648,6632176
710954,6535018,6632177
710955,6564646,6632177
710956,6538082,6632178
710957,6564645,6632178
710958,6533400,6632179
710959,6564643,6632179
710960,6539106,6632180
710961,6564642,6632180
710962,6539226,6632181
710963,6564640,6632181
710964,6543500,6632182
710965,6564639,6632182
710966,6533058,6632183
710967,6564638,6632183
710968,6543858,6632184
710969,6564637,6632184
710970,6537654,6632185
710971,6564636,6632185
710972,6628210,6632186
710973,6564635,6632186
710974,6538671,6632187
710975,6564634,6632187
710976,6535614,6632188
710977,6564633,6632188
710978,6544318,6632189
710979,6564630,6632189
710980,6531564,6632190
710981,6564629,6632190
710982,6544322,6632191
710983,6564628,6632191
710984,6632097,6632192
710985,6564627,6632192
710986,6537895,6632193
710987,6564626,6632193
710988,6543942,6632194
710989,6564625,6632194
710990,6539983,6632195
710991,6564623,6632195
710992,6543815,6632196
710993,6564621,6632196
710994,6536882,6632197
710995,6564620,6632197
710996,6543895,6632198
710997,6564619,6632198
710998,6536752,6632199
710999,6564618,6632199
711000,6538666,6632200
711001,6564617,6632200
711002,6539791,6632201
711003,6564615,6632201
711004,6543290,6632202
711005,6564614,6632202
711006,6537105,6632203
711007,6564611,6632203
711008,6543912,6632204
711009,6564608,6632204
711010,6538128,6632205
711011,6564606,6632205
711012,6538635,6632206
711013,6564604,6632206
711014,6540524,6632207
711015,6564602,6632207
711016,6544081,6632208
711017,6564601,6632208
711018,6534114,6632209
711019,6564599,6632209
711020,6540545,6632210
711021,6564598,6632210
711022,6534336,6632211
711023,6564596,6632211
711024,6538569,6632212
711025,6564594,6632212
711026,6536691,6632213
711027,6564593,6632213
711028,6535695,6632214
711029,6564590,6632214
711030,6536897,6632215
711031,6564589,6632215
711032,6538674,6632216
711033,6564586,6632216
711034,6542286,6632217
711035,6564585,6632217
711036,6542969,6632218
711037,6564582,6632218
711038,6531668,6632219
711039,6564581,6632219
711040,6540731,6632220
711041,6564580,6632220
711042,6543032,6632221
711043,6564577,6632221
711044,6538784,6632222
711045,6564576,6632222
711046,6533621,6632223
711047,6564574,6632223
711048,6532121,6632224
711049,6564573,6632224
711050,6544173,6632225
711051,6564571,6632225
711052,6534635,6632226
711053,6564568,6632226
711054,6542067,6632227
711055,6564567,6632227
711056,6543708,6632228
711057,6564566,6632228
711058,6534133,6632229
711059,6564565,6632229
711060,6537461,6632230
711061,6564562,6632230
711062,6534495,6632231
711063,6564561,6632231
711064,6629450,6632232
711065,6564560,6632232
711066,6536107,6632233
711067,6564559,6632233
711068,6534715,6632234
711069,6564558,6632234
711070,6537698,6632235
711071,6564557,6632235
711072,6534524,6632236
711073,6564556,6632236
711074,6534463,6632237
711075,6564555,6632237
711076,6537561,6632238
711077,6564554,6632238
711078,6534314,6632239
711079,6564550,6632239
711080,6534764,6632240
711081,6564549,6632240
711082,6531087,6632241
711083,6564551,6632241
711084,6540832,6632242
711085,6564547,6632242
711086,6533484,6632243
711087,6564545,6632243
711088,6538976,6632244
711089,6564543,6632244
711090,6542671,6632245
711091,6564540,6632245
711092,6538107,6632246
711093,6564537,6632246
711094,6539588,6632247
711095,6564538,6632247
711096,6536559,6632248
711097,6564536,6632248
711098,6540373,6632249
711099,6564535,6632249
711100,6533690,6632250
711101,6564534,6632250
711102,6543959,6632251
711103,6564532,6632251
711104,6537089,6632252
711105,6564530,6632252
711106,6532826,6632253
711107,6564528,6632253
711108,6539961,6632254
711109,6564527,6632254
711110,6536560,6632255
